val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x24528_y9072,patch_x24192_y9408,336,336,0.1429,embargo
patch_x24528_y9072,patch_x24528_y9408,0,336,0.3333,embargo
patch_x24528_y9072,patch_x24864_y9408,336,336,0.1429,embargo
patch_x24864_y8064,patch_x24528_y7728,336,336,0.1429,embargo
patch_x24864_y8064,patch_x24864_y7728,0,336,0.3333,embargo
patch_x24864_y8064,patch_x25200_y7728,336,336,0.1429,embargo
patch_x24864_y8064,patch_x25200_y8064,336,0,0.3333,embargo
patch_x24864_y8064,patch_x25200_y8400,336,336,0.1429,embargo
patch_x24864_y8400,patch_x25200_y8064,336,336,0.1429,embargo
patch_x24864_y8400,patch_x25200_y8400,336,0,0.3333,embargo
patch_x24864_y8400,patch_x25200_y8736,336,336,0.1429,embargo
patch_x24864_y8736,patch_x25200_y8400,336,336,0.1429,embargo
patch_x24864_y8736,patch_x25200_y8736,336,0,0.3333,embargo
patch_x24864_y8736,patch_x25200_y9072,336,336,0.1429,embargo
patch_x24864_y9072,patch_x24528_y9408,336,336,0.1429,embargo
patch_x24864_y9072,patch_x24864_y9408,0,336,0.3333,embargo
patch_x24864_y9072,patch_x25200_y8736,336,336,0.1429,embargo
patch_x24864_y9072,patch_x25200_y9072,336,0,0.3333,embargo
patch_x25200_y10080,patch_x24864_y10080,336,0,0.3333,embargo
patch_x25200_y10080,patch_x24864_y10416,336,336,0.1429,embargo
patch_x25200_y10080,patch_x24864_y9744,336,336,0.1429,embargo
patch_x25200_y10416,patch_x24864_y10080,336,336,0.1429,embargo
patch_x25200_y10416,patch_x24864_y10416,336,0,0.3333,embargo
patch_x25200_y10416,patch_x24864_y10752,336,336,0.1429,embargo
patch_x25200_y10752,patch_x24864_y10416,336,336,0.1429,embargo
patch_x25200_y10752,patch_x24864_y10752,336,0,0.3333,embargo
patch_x25200_y28224,patch_x24864_y27888,336,336,0.1429,embargo
patch_x25200_y28224,patch_x24864_y28224,336,0,0.3333,embargo
patch_x25200_y28224,patch_x24864_y28560,336,336,0.1429,embargo
patch_x25200_y28224,patch_x25200_y27888,0,336,0.3333,embargo
patch_x25200_y28224,patch_x25536_y27888,336,336,0.1429,embargo
patch_x25200_y28560,patch_x24864_y28224,336,336,0.1429,embargo
patch_x25200_y28560,patch_x24864_y28560,336,0,0.3333,embargo
patch_x25200_y28560,patch_x24864_y28896,336,336,0.1429,embargo
patch_x25200_y28896,patch_x24864_y28560,336,336,0.1429,embargo
patch_x25200_y28896,patch_x24864_y28896,336,0,0.3333,embargo
patch_x25200_y28896,patch_x24864_y29232,336,336,0.1429,embargo
patch_x25200_y29232,patch_x24864_y28896,336,336,0.1429,embargo
patch_x25200_y29232,patch_x24864_y29232,336,0,0.3333,embargo
patch_x25200_y29232,patch_x24864_y29568,336,336,0.1429,embargo
patch_x25200_y29568,patch_x24864_y29232,336,336,0.1429,embargo
patch_x25200_y29568,patch_x24864_y29568,336,0,0.3333,embargo
patch_x25200_y29568,patch_x24864_y29904,336,336,0.1429,embargo
patch_x25200_y29568,patch_x25200_y29904,0,336,0.3333,embargo
patch_x25200_y29568,patch_x25536_y29904,336,336,0.1429,embargo
patch_x25200_y5376,patch_x24864_y5376,336,0,0.3333,embargo
patch_x25200_y5376,patch_x24864_y5712,336,336,0.1429,embargo
patch_x25200_y5712,patch_x24864_y5376,336,336,0.1429,embargo
patch_x25200_y5712,patch_x24864_y5712,336,0,0.3333,embargo
patch_x25200_y5712,patch_x24864_y6048,336,336,0.1429,embargo
patch_x25200_y6048,patch_x24864_y5712,336,336,0.1429,embargo
patch_x25200_y6048,patch_x24864_y6048,336,0,0.3333,embargo
patch_x25200_y6048,patch_x24864_y6384,336,336,0.1429,embargo
patch_x25200_y6048,patch_x25200_y6384,0,336,0.3333,embargo
patch_x25200_y6048,patch_x25536_y6384,336,336,0.1429,embargo
patch_x25200_y9408,patch_x24864_y9408,336,0,0.3333,embargo
patch_x25200_y9408,patch_x24864_y9744,336,336,0.1429,embargo
patch_x25200_y9408,patch_x25200_y9072,0,336,0.3333,embargo
patch_x25200_y9408,patch_x25536_y9072,336,336,0.1429,embargo
patch_x25200_y9744,patch_x24864_y10080,336,336,0.1429,embargo
patch_x25200_y9744,patch_x24864_y9408,336,336,0.1429,embargo
patch_x25200_y9744,patch_x24864_y9744,336,0,0.3333,embargo
patch_x25536_y28224,patch_x25200_y27888,336,336,0.1429,embargo
patch_x25536_y28224,patch_x25536_y27888,0,336,0.3333,embargo
patch_x25536_y28224,patch_x25872_y27888,336,336,0.1429,embargo
patch_x25536_y29568,patch_x25200_y29904,336,336,0.1429,embargo
patch_x25536_y29568,patch_x25536_y29904,0,336,0.3333,embargo
patch_x25536_y6048,patch_x25200_y6384,336,336,0.1429,embargo
patch_x25536_y6048,patch_x25536_y6384,0,336,0.3333,embargo
patch_x25536_y9408,patch_x25200_y9072,336,336,0.1429,embargo
patch_x25536_y9408,patch_x25536_y9072,0,336,0.3333,embargo
patch_x25536_y9408,patch_x25872_y9072,336,336,0.1429,embargo
patch_x25872_y28224,patch_x25536_y27888,336,336,0.1429,embargo
patch_x25872_y28224,patch_x25872_y27888,0,336,0.3333,embargo
patch_x25872_y28224,patch_x26208_y27888,336,336,0.1429,embargo
patch_x25872_y29568,patch_x25536_y29904,336,336,0.1429,embargo
patch_x25872_y9408,patch_x25536_y9072,336,336,0.1429,embargo
patch_x25872_y9408,patch_x25872_y9072,0,336,0.3333,embargo
patch_x26208_y28224,patch_x25872_y27888,336,336,0.1429,embargo
patch_x26208_y28224,patch_x26208_y27888,0,336,0.3333,embargo
patch_x26208_y28224,patch_x26544_y27888,336,336,0.1429,embargo
patch_x26208_y29568,patch_x26544_y29904,336,336,0.1429,embargo
patch_x26544_y28224,patch_x26208_y27888,336,336,0.1429,embargo
patch_x26544_y28224,patch_x26544_y27888,0,336,0.3333,embargo
patch_x26544_y28224,patch_x26880_y27888,336,336,0.1429,embargo
patch_x26544_y28224,patch_x26880_y28224,336,0,0.3333,embargo
patch_x26544_y28224,patch_x26880_y28560,336,336,0.1429,embargo
patch_x26544_y28560,patch_x26880_y28224,336,336,0.1429,embargo
patch_x26544_y28560,patch_x26880_y28560,336,0,0.3333,embargo
patch_x26544_y28560,patch_x26880_y28896,336,336,0.1429,embargo
patch_x26544_y28896,patch_x26880_y28560,336,336,0.1429,embargo
patch_x26544_y28896,patch_x26880_y28896,336,0,0.3333,embargo
patch_x26544_y28896,patch_x26880_y29232,336,336,0.1429,embargo
patch_x26544_y29232,patch_x26880_y28896,336,336,0.1429,embargo
patch_x26544_y29232,patch_x26880_y29232,336,0,0.3333,embargo
patch_x26544_y29232,patch_x26880_y29568,336,336,0.1429,embargo
patch_x26544_y29568,patch_x26544_y29904,0,336,0.3333,embargo
patch_x26544_y29568,patch_x26880_y29232,336,336,0.1429,embargo
patch_x26544_y29568,patch_x26880_y29568,336,0,0.3333,embargo
patch_x26544_y29568,patch_x26880_y29904,336,336,0.1429,embargo
patch_x29904_y18144,patch_x29568_y18144,336,0,0.3333,embargo
patch_x29904_y18144,patch_x29568_y18480,336,336,0.1429,embargo
patch_x29904_y18480,patch_x29568_y18144,336,336,0.1429,embargo
patch_x29904_y18480,patch_x29568_y18480,336,0,0.3333,embargo
patch_x29904_y18480,patch_x29568_y18816,336,336,0.1429,embargo
patch_x29904_y18480,patch_x29904_y18816,0,336,0.3333,embargo
patch_x29904_y18480,patch_x30240_y18816,336,336,0.1429,embargo
patch_x29904_y23520,patch_x29568_y23184,336,336,0.1429,embargo
patch_x29904_y23520,patch_x29568_y23520,336,0,0.3333,embargo
patch_x29904_y23520,patch_x29568_y23856,336,336,0.1429,embargo
patch_x29904_y23520,patch_x29904_y23184,0,336,0.3333,embargo
patch_x29904_y23520,patch_x30240_y23184,336,336,0.1429,embargo
patch_x29904_y23856,patch_x29568_y23520,336,336,0.1429,embargo
patch_x29904_y23856,patch_x29568_y23856,336,0,0.3333,embargo
patch_x29904_y23856,patch_x29568_y24192,336,336,0.1429,embargo
patch_x29904_y24192,patch_x29568_y23856,336,336,0.1429,embargo
patch_x29904_y24192,patch_x29568_y24192,336,0,0.3333,embargo
patch_x29904_y24192,patch_x29568_y24528,336,336,0.1429,embargo
patch_x29904_y24528,patch_x29568_y24192,336,336,0.1429,embargo
patch_x29904_y24528,patch_x29568_y24528,336,0,0.3333,embargo
patch_x29904_y24528,patch_x29568_y24864,336,336,0.1429,embargo
patch_x29904_y24864,patch_x29568_y24528,336,336,0.1429,embargo
patch_x29904_y24864,patch_x29568_y24864,336,0,0.3333,embargo
patch_x29904_y24864,patch_x29568_y25200,336,336,0.1429,embargo
patch_x29904_y24864,patch_x29904_y25200,0,336,0.3333,embargo
patch_x29904_y24864,patch_x30240_y25200,336,336,0.1429,embargo
patch_x29904_y26880,patch_x29568_y26544,336,336,0.1429,embargo
patch_x29904_y26880,patch_x29568_y26880,336,0,0.3333,embargo
patch_x29904_y26880,patch_x29904_y26544,0,336,0.3333,embargo
patch_x29904_y26880,patch_x30240_y26544,336,336,0.1429,embargo
patch_x29904_y27216,patch_x29568_y26880,336,336,0.1429,embargo
patch_x30240_y18480,patch_x29904_y18816,336,336,0.1429,embargo
patch_x30240_y18480,patch_x30240_y18816,0,336,0.3333,embargo
patch_x30240_y18480,patch_x30576_y18816,336,336,0.1429,embargo
patch_x30240_y23520,patch_x29904_y23184,336,336,0.1429,embargo
patch_x30240_y23520,patch_x30240_y23184,0,336,0.3333,embargo
patch_x30240_y23520,patch_x30576_y23184,336,336,0.1429,embargo
patch_x30240_y24864,patch_x29904_y25200,336,336,0.1429,embargo
patch_x30240_y24864,patch_x30240_y25200,0,336,0.3333,embargo
patch_x30240_y24864,patch_x30576_y25200,336,336,0.1429,embargo
patch_x30240_y26880,patch_x29904_y26544,336,336,0.1429,embargo
patch_x30240_y26880,patch_x30240_y26544,0,336,0.3333,embargo
patch_x30240_y26880,patch_x30576_y26544,336,336,0.1429,embargo
patch_x30576_y18480,patch_x30240_y18816,336,336,0.1429,embargo
patch_x30576_y18480,patch_x30576_y18816,0,336,0.3333,embargo
patch_x30576_y18480,patch_x30912_y18816,336,336,0.1429,embargo
patch_x30576_y23520,patch_x30240_y23184,336,336,0.1429,embargo
patch_x30576_y23520,patch_x30576_y23184,0,336,0.3333,embargo
patch_x30576_y23520,patch_x30912_y23184,336,336,0.1429,embargo
patch_x30576_y24864,patch_x30240_y25200,336,336,0.1429,embargo
patch_x30576_y24864,patch_x30576_y25200,0,336,0.3333,embargo
patch_x30576_y24864,patch_x30912_y25200,336,336,0.1429,embargo
patch_x30576_y26880,patch_x30240_y26544,336,336,0.1429,embargo
patch_x30576_y26880,patch_x30576_y26544,0,336,0.3333,embargo
patch_x30576_y26880,patch_x30912_y26544,336,336,0.1429,embargo
patch_x30912_y18480,patch_x30576_y18816,336,336,0.1429,embargo
patch_x30912_y18480,patch_x30912_y18816,0,336,0.3333,embargo
patch_x30912_y18480,patch_x31248_y18816,336,336,0.1429,embargo
patch_x30912_y23520,patch_x30576_y23184,336,336,0.1429,embargo
patch_x30912_y23520,patch_x30912_y23184,0,336,0.3333,embargo
patch_x30912_y23520,patch_x31248_y23184,336,336,0.1429,embargo
patch_x30912_y24864,patch_x30576_y25200,336,336,0.1429,embargo
patch_x30912_y24864,patch_x30912_y25200,0,336,0.3333,embargo
patch_x30912_y24864,patch_x31248_y25200,336,336,0.1429,embargo
patch_x30912_y26880,patch_x30576_y26544,336,336,0.1429,embargo
patch_x30912_y26880,patch_x30912_y26544,0,336,0.3333,embargo
patch_x30912_y26880,patch_x31248_y26544,336,336,0.1429,embargo
patch_x31248_y18144,patch_x31584_y18144,336,0,0.3333,embargo
patch_x31248_y18144,patch_x31584_y18480,336,336,0.1429,embargo
patch_x31248_y18480,patch_x30912_y18816,336,336,0.1429,embargo
patch_x31248_y18480,patch_x31248_y18816,0,336,0.3333,embargo
patch_x31248_y18480,patch_x31584_y18144,336,336,0.1429,embargo
patch_x31248_y18480,patch_x31584_y18480,336,0,0.3333,embargo
patch_x31248_y23520,patch_x30912_y23184,336,336,0.1429,embargo
patch_x31248_y23520,patch_x31248_y23184,0,336,0.3333,embargo
patch_x31248_y23520,patch_x31584_y23184,336,336,0.1429,embargo
patch_x31248_y23520,patch_x31584_y23520,336,0,0.3333,embargo
patch_x31248_y23520,patch_x31584_y23856,336,336,0.1429,embargo
patch_x31248_y23856,patch_x31584_y23520,336,336,0.1429,embargo
patch_x31248_y23856,patch_x31584_y23856,336,0,0.3333,embargo
patch_x31248_y23856,patch_x31584_y24192,336,336,0.1429,embargo
patch_x31248_y24192,patch_x31584_y23856,336,336,0.1429,embargo
patch_x31248_y24192,patch_x31584_y24192,336,0,0.3333,embargo
patch_x31248_y24192,patch_x31584_y24528,336,336,0.1429,embargo
patch_x31248_y24528,patch_x31584_y24192,336,336,0.1429,embargo
patch_x31248_y24528,patch_x31584_y24528,336,0,0.3333,embargo
patch_x31248_y24528,patch_x31584_y24864,336,336,0.1429,embargo
patch_x31248_y24864,patch_x30912_y25200,336,336,0.1429,embargo
patch_x31248_y24864,patch_x31248_y25200,0,336,0.3333,embargo
patch_x31248_y24864,patch_x31584_y24528,336,336,0.1429,embargo
patch_x31248_y24864,patch_x31584_y24864,336,0,0.3333,embargo
patch_x31248_y24864,patch_x31584_y25200,336,336,0.1429,embargo
patch_x31248_y26880,patch_x30912_y26544,336,336,0.1429,embargo
patch_x31248_y26880,patch_x31248_y26544,0,336,0.3333,embargo
patch_x31248_y26880,patch_x31584_y26544,336,336,0.1429,embargo
patch_x31248_y26880,patch_x31584_y26880,336,0,0.3333,embargo
patch_x31248_y26880,patch_x31584_y27216,336,336,0.1429,embargo
patch_x31248_y27216,patch_x31584_y26880,336,336,0.1429,embargo
patch_x31248_y27216,patch_x31584_y27216,336,0,0.3333,embargo
patch_x31248_y27216,patch_x31584_y27552,336,336,0.1429,embargo
patch_x31248_y27552,patch_x31584_y27216,336,336,0.1429,embargo
patch_x31248_y27552,patch_x31584_y27552,336,0,0.3333,embargo
patch_x31248_y27552,patch_x31584_y27888,336,336,0.1429,embargo
patch_x31248_y27888,patch_x31584_y27552,336,336,0.1429,embargo
patch_x31248_y27888,patch_x31584_y27888,336,0,0.3333,embargo
patch_x31584_y18816,patch_x31248_y18816,336,0,0.3333,embargo
patch_x31584_y18816,patch_x31248_y19152,336,336,0.1429,embargo
patch_x31584_y18816,patch_x31584_y18480,0,336,0.3333,embargo
patch_x31584_y18816,patch_x31920_y18480,336,336,0.1429,embargo
patch_x31584_y19152,patch_x31248_y18816,336,336,0.1429,embargo
patch_x31584_y19152,patch_x31248_y19152,336,0,0.3333,embargo
patch_x31584_y19152,patch_x31248_y19488,336,336,0.1429,embargo
patch_x31584_y19488,patch_x31248_y19152,336,336,0.1429,embargo
patch_x31584_y19488,patch_x31248_y19488,336,0,0.3333,embargo
patch_x31584_y19488,patch_x31248_y19824,336,336,0.1429,embargo
patch_x31584_y19824,patch_x31248_y19488,336,336,0.1429,embargo
patch_x31584_y19824,patch_x31248_y19824,336,0,0.3333,embargo
patch_x31584_y19824,patch_x31248_y20160,336,336,0.1429,embargo
patch_x31584_y20160,patch_x31248_y19824,336,336,0.1429,embargo
patch_x31584_y20160,patch_x31248_y20160,336,0,0.3333,embargo
patch_x31584_y20160,patch_x31248_y20496,336,336,0.1429,embargo
patch_x31584_y20496,patch_x31248_y20160,336,336,0.1429,embargo
patch_x31584_y20496,patch_x31248_y20496,336,0,0.3333,embargo
patch_x31584_y20496,patch_x31248_y20832,336,336,0.1429,embargo
patch_x31584_y20832,patch_x31248_y20496,336,336,0.1429,embargo
patch_x31584_y20832,patch_x31248_y20832,336,0,0.3333,embargo
patch_x31584_y20832,patch_x31248_y21168,336,336,0.1429,embargo
patch_x31584_y21168,patch_x31248_y20832,336,336,0.1429,embargo
patch_x31584_y21168,patch_x31248_y21168,336,0,0.3333,embargo
patch_x31584_y21168,patch_x31248_y21504,336,336,0.1429,embargo
patch_x31584_y21504,patch_x31248_y21168,336,336,0.1429,embargo
patch_x31584_y21504,patch_x31248_y21504,336,0,0.3333,embargo
patch_x31584_y21504,patch_x31248_y21840,336,336,0.1429,embargo
patch_x31584_y21840,patch_x31248_y21504,336,336,0.1429,embargo
patch_x31584_y21840,patch_x31248_y21840,336,0,0.3333,embargo
patch_x31584_y21840,patch_x31248_y22176,336,336,0.1429,embargo
patch_x31584_y21840,patch_x31584_y22176,0,336,0.3333,embargo
patch_x31584_y21840,patch_x31920_y22176,336,336,0.1429,embargo
patch_x31920_y18816,patch_x31584_y18480,336,336,0.1429,embargo
patch_x31920_y18816,patch_x31920_y18480,0,336,0.3333,embargo
patch_x31920_y18816,patch_x32256_y18480,336,336,0.1429,embargo
patch_x31920_y21840,patch_x31584_y22176,336,336,0.1429,embargo
patch_x31920_y21840,patch_x31920_y22176,0,336,0.3333,embargo
patch_x31920_y21840,patch_x32256_y22176,336,336,0.1429,embargo
patch_x32256_y18816,patch_x31920_y18480,336,336,0.1429,embargo
patch_x32256_y18816,patch_x32256_y18480,0,336,0.3333,embargo
patch_x32256_y18816,patch_x32592_y18480,336,336,0.1429,embargo
patch_x32256_y21840,patch_x31920_y22176,336,336,0.1429,embargo
patch_x32256_y21840,patch_x32256_y22176,0,336,0.3333,embargo
patch_x32256_y21840,patch_x32592_y22176,336,336,0.1429,embargo
patch_x32592_y18816,patch_x32256_y18480,336,336,0.1429,embargo
patch_x32592_y18816,patch_x32592_y18480,0,336,0.3333,embargo
patch_x32592_y18816,patch_x32928_y18480,336,336,0.1429,embargo
patch_x32592_y20160,patch_x32928_y20496,336,336,0.1429,embargo
patch_x32592_y20496,patch_x32928_y20496,336,0,0.3333,embargo
patch_x32592_y20496,patch_x32928_y20832,336,336,0.1429,embargo
patch_x32592_y20832,patch_x32928_y20496,336,336,0.1429,embargo
patch_x32592_y20832,patch_x32928_y20832,336,0,0.3333,embargo
patch_x32592_y20832,patch_x32928_y21168,336,336,0.1429,embargo
patch_x32592_y21168,patch_x32928_y20832,336,336,0.1429,embargo
patch_x32592_y21168,patch_x32928_y21168,336,0,0.3333,embargo
patch_x32592_y21168,patch_x32928_y21504,336,336,0.1429,embargo
patch_x32592_y21504,patch_x32928_y21168,336,336,0.1429,embargo
patch_x32592_y21504,patch_x32928_y21504,336,0,0.3333,embargo
patch_x32592_y21504,patch_x32928_y21840,336,336,0.1429,embargo
patch_x32592_y21840,patch_x32256_y22176,336,336,0.1429,embargo
patch_x32592_y21840,patch_x32592_y22176,0,336,0.3333,embargo
patch_x32592_y21840,patch_x32928_y21504,336,336,0.1429,embargo
patch_x32592_y21840,patch_x32928_y21840,336,0,0.3333,embargo
patch_x32592_y21840,patch_x32928_y22176,336,336,0.1429,embargo
patch_x32928_y18816,patch_x32592_y18480,336,336,0.1429,embargo
patch_x32928_y18816,patch_x32928_y18480,0,336,0.3333,embargo
patch_x32928_y18816,patch_x33264_y18480,336,336,0.1429,embargo
patch_x32928_y20160,patch_x32928_y20496,0,336,0.3333,embargo
patch_x32928_y20160,patch_x33264_y20496,336,336,0.1429,embargo
patch_x33264_y18816,patch_x32928_y18480,336,336,0.1429,embargo
patch_x33264_y18816,patch_x33264_y18480,0,336,0.3333,embargo
patch_x33264_y18816,patch_x33600_y18480,336,336,0.1429,embargo
patch_x33264_y20160,patch_x32928_y20496,336,336,0.1429,embargo
patch_x33264_y20160,patch_x33264_y20496,0,336,0.3333,embargo
patch_x33264_y20160,patch_x33600_y20496,336,336,0.1429,embargo
patch_x33600_y18816,patch_x33264_y18480,336,336,0.1429,embargo
patch_x33600_y18816,patch_x33600_y18480,0,336,0.3333,embargo
patch_x33600_y20160,patch_x33264_y20496,336,336,0.1429,embargo
patch_x33600_y20160,patch_x33600_y20496,0,336,0.3333,embargo
patch_x33600_y20160,patch_x33936_y20496,336,336,0.1429,embargo
patch_x33936_y18816,patch_x33600_y18480,336,336,0.1429,embargo
patch_x33936_y20160,patch_x33600_y20496,336,336,0.1429,embargo
patch_x33936_y20160,patch_x33936_y20496,0,336,0.3333,embargo
patch_x33936_y20160,patch_x34272_y20496,336,336,0.1429,embargo
patch_x34272_y19824,patch_x34608_y20160,336,336,0.1429,embargo
patch_x34272_y20160,patch_x33936_y20496,336,336,0.1429,embargo
patch_x34272_y20160,patch_x34272_y20496,0,336,0.3333,embargo
patch_x34272_y20160,patch_x34608_y20160,336,0,0.3333,embargo
patch_x34272_y20160,patch_x34608_y20496,336,336,0.1429,embargo
patch_x4704_y14112,patch_x4368_y13776,336,336,0.1429,embargo
patch_x4704_y14112,patch_x4368_y14112,336,0,0.3333,embargo
patch_x4704_y14112,patch_x4368_y14448,336,336,0.1429,embargo
patch_x4704_y14112,patch_x4704_y13776,0,336,0.3333,embargo
patch_x4704_y14112,patch_x5040_y13776,336,336,0.1429,embargo
patch_x4704_y14448,patch_x4368_y14112,336,336,0.1429,embargo
patch_x4704_y14448,patch_x4368_y14448,336,0,0.3333,embargo
patch_x4704_y14784,patch_x4368_y14448,336,336,0.1429,embargo
patch_x4704_y8064,patch_x4368_y7728,336,336,0.1429,embargo
patch_x4704_y8064,patch_x4368_y8064,336,0,0.3333,embargo
patch_x4704_y8064,patch_x4368_y8400,336,336,0.1429,embargo
patch_x4704_y8064,patch_x4704_y7728,0,336,0.3333,embargo
patch_x4704_y8064,patch_x5040_y7728,336,336,0.1429,embargo
patch_x4704_y8400,patch_x4368_y8064,336,336,0.1429,embargo
patch_x4704_y8400,patch_x4368_y8400,336,0,0.3333,embargo
patch_x4704_y8400,patch_x4368_y8736,336,336,0.1429,embargo
patch_x4704_y8736,patch_x4368_y8400,336,336,0.1429,embargo
patch_x4704_y8736,patch_x4368_y8736,336,0,0.3333,embargo
patch_x4704_y8736,patch_x4368_y9072,336,336,0.1429,embargo
patch_x4704_y9072,patch_x4368_y8736,336,336,0.1429,embargo
patch_x4704_y9072,patch_x4368_y9072,336,0,0.3333,embargo
patch_x4704_y9072,patch_x4368_y9408,336,336,0.1429,embargo
patch_x4704_y9072,patch_x4704_y9408,0,336,0.3333,embargo
patch_x4704_y9072,patch_x5040_y9408,336,336,0.1429,embargo
patch_x5040_y14112,patch_x4704_y13776,336,336,0.1429,embargo
patch_x5040_y14112,patch_x5040_y13776,0,336,0.3333,embargo
patch_x5040_y14112,patch_x5376_y13776,336,336,0.1429,embargo
patch_x5040_y8064,patch_x4704_y7728,336,336,0.1429,embargo
patch_x5040_y8064,patch_x5040_y7728,0,336,0.3333,embargo
patch_x5040_y8064,patch_x5376_y7728,336,336,0.1429,embargo
patch_x5040_y9072,patch_x4704_y9408,336,336,0.1429,embargo
patch_x5040_y9072,patch_x5040_y9408,0,336,0.3333,embargo
patch_x5040_y9072,patch_x5376_y9408,336,336,0.1429,embargo
patch_x5376_y14112,patch_x5040_y13776,336,336,0.1429,embargo
patch_x5376_y14112,patch_x5376_y13776,0,336,0.3333,embargo
patch_x5376_y14112,patch_x5712_y13776,336,336,0.1429,embargo
patch_x5376_y8064,patch_x5040_y7728,336,336,0.1429,embargo
patch_x5376_y8064,patch_x5376_y7728,0,336,0.3333,embargo
patch_x5376_y8064,patch_x5712_y7728,336,336,0.1429,embargo
patch_x5376_y9072,patch_x5040_y9408,336,336,0.1429,embargo
patch_x5376_y9072,patch_x5376_y9408,0,336,0.3333,embargo
patch_x5376_y9072,patch_x5712_y9408,336,336,0.1429,embargo
patch_x5712_y14112,patch_x5376_y13776,336,336,0.1429,embargo
patch_x5712_y14112,patch_x5712_y13776,0,336,0.3333,embargo
patch_x5712_y14112,patch_x6048_y13776,336,336,0.1429,embargo
patch_x5712_y8064,patch_x5376_y7728,336,336,0.1429,embargo
patch_x5712_y8064,patch_x5712_y7728,0,336,0.3333,embargo
patch_x5712_y8064,patch_x6048_y7728,336,336,0.1429,embargo
patch_x5712_y9072,patch_x5376_y9408,336,336,0.1429,embargo
patch_x5712_y9072,patch_x5712_y9408,0,336,0.3333,embargo
patch_x5712_y9072,patch_x6048_y9408,336,336,0.1429,embargo
patch_x6048_y14112,patch_x5712_y13776,336,336,0.1429,embargo
patch_x6048_y14112,patch_x6048_y13776,0,336,0.3333,embargo
patch_x6048_y14112,patch_x6384_y13776,336,336,0.1429,embargo
patch_x6048_y14112,patch_x6384_y14112,336,0,0.3333,embargo
patch_x6048_y14112,patch_x6384_y14448,336,336,0.1429,embargo
patch_x6048_y14448,patch_x6384_y14112,336,336,0.1429,embargo
patch_x6048_y14448,patch_x6384_y14448,336,0,0.3333,embargo
patch_x6048_y14448,patch_x6384_y14784,336,336,0.1429,embargo
patch_x6048_y14784,patch_x6384_y14448,336,336,0.1429,embargo
patch_x6048_y14784,patch_x6384_y14784,336,0,0.3333,embargo
patch_x6048_y8064,patch_x5712_y7728,336,336,0.1429,embargo
patch_x6048_y8064,patch_x6048_y7728,0,336,0.3333,embargo
patch_x6048_y8064,patch_x6384_y7728,336,336,0.1429,embargo
patch_x6048_y8064,patch_x6384_y8064,336,0,0.3333,embargo
patch_x6048_y8064,patch_x6384_y8400,336,336,0.1429,embargo
patch_x6048_y8400,patch_x6384_y8064,336,336,0.1429,embargo
patch_x6048_y8400,patch_x6384_y8400,336,0,0.3333,embargo
patch_x6048_y8400,patch_x6384_y8736,336,336,0.1429,embargo
patch_x6048_y8736,patch_x6384_y8400,336,336,0.1429,embargo
patch_x6048_y8736,patch_x6384_y8736,336,0,0.3333,embargo
patch_x6048_y8736,patch_x6384_y9072,336,336,0.1429,embargo
patch_x6048_y9072,patch_x5712_y9408,336,336,0.1429,embargo
patch_x6048_y9072,patch_x6048_y9408,0,336,0.3333,embargo
patch_x6048_y9072,patch_x6384_y8736,336,336,0.1429,embargo
patch_x6048_y9072,patch_x6384_y9072,336,0,0.3333,embargo
patch_x6384_y10080,patch_x6048_y10080,336,0,0.3333,embargo
patch_x6384_y10080,patch_x6048_y10416,336,336,0.1429,embargo
patch_x6384_y10080,patch_x6048_y9744,336,336,0.1429,embargo
patch_x6384_y10416,patch_x6048_y10080,336,336,0.1429,embargo
patch_x6384_y10416,patch_x6048_y10416,336,0,0.3333,embargo
patch_x6384_y10416,patch_x6048_y10752,336,336,0.1429,embargo
patch_x6384_y10752,patch_x6048_y10416,336,336,0.1429,embargo
patch_x6384_y10752,patch_x6048_y10752,336,0,0.3333,embargo
patch_x6384_y10752,patch_x6048_y11088,336,336,0.1429,embargo
patch_x6384_y10752,patch_x6384_y11088,0,336,0.3333,embargo
patch_x6384_y10752,patch_x6720_y11088,336,336,0.1429,embargo
patch_x6384_y9408,patch_x6048_y9408,336,0,0.3333,embargo
patch_x6384_y9408,patch_x6048_y9744,336,336,0.1429,embargo
patch_x6384_y9408,patch_x6384_y9072,0,336,0.3333,embargo
patch_x6384_y9408,patch_x6720_y9072,336,336,0.1429,embargo
patch_x6384_y9744,patch_x6048_y10080,336,336,0.1429,embargo
patch_x6384_y9744,patch_x6048_y9408,336,336,0.1429,embargo
patch_x6384_y9744,patch_x6048_y9744,336,0,0.3333,embargo
patch_x6720_y10752,patch_x6384_y11088,336,336,0.1429,embargo
patch_x6720_y10752,patch_x6720_y11088,0,336,0.3333,embargo
patch_x6720_y10752,patch_x7056_y11088,336,336,0.1429,embargo
patch_x6720_y9408,patch_x6384_y9072,336,336,0.1429,embargo
patch_x6720_y9408,patch_x6720_y9072,0,336,0.3333,embargo
patch_x6720_y9408,patch_x7056_y9072,336,336,0.1429,embargo
patch_x7056_y10752,patch_x6720_y11088,336,336,0.1429,embargo
patch_x7056_y10752,patch_x7056_y11088,0,336,0.3333,embargo
patch_x7056_y10752,patch_x7392_y11088,336,336,0.1429,embargo
patch_x7056_y9408,patch_x6720_y9072,336,336,0.1429,embargo
