patient_id,patch_id,x,y,role,sampling_method,calibration_fraction,repeat,seed
XZY,patch_x20944_y8176,20944,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y8400,20944,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y8624,20944,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y8848,20944,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y9072,20944,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y9296,20944,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y9520,20944,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y9744,20944,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y9968,20944,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y10192,21168,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y10640,21168,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y10864,21168,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y11088,21168,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y11312,21168,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y7952,21168,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y8176,21168,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y8400,21168,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y9072,21168,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y9296,21168,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x21168_y9520,21168,9520,test,spatial_stratified,0.01,130,20260855
