val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x12544_y3360,patch_x12432_y3248,112,112,0.1429,embargo
patch_x12544_y3360,patch_x12544_y3248,0,112,0.3333,embargo
patch_x12544_y3360,patch_x12656_y3248,112,112,0.1429,embargo
patch_x12544_y4368,patch_x12432_y4480,112,112,0.1429,embargo
patch_x12544_y4368,patch_x12544_y4480,0,112,0.3333,embargo
patch_x12544_y4368,patch_x12656_y4480,112,112,0.1429,embargo
patch_x12656_y12320,patch_x12544_y12208,112,112,0.1429,embargo
patch_x12656_y12320,patch_x12656_y12208,0,112,0.3333,embargo
patch_x12656_y12320,patch_x12768_y12208,112,112,0.1429,embargo
patch_x12656_y15680,patch_x12656_y15568,0,112,0.3333,embargo
patch_x12656_y15680,patch_x12768_y15568,112,112,0.1429,embargo
patch_x12656_y16688,patch_x12544_y16800,112,112,0.1429,embargo
patch_x12656_y16688,patch_x12656_y16800,0,112,0.3333,embargo
patch_x12656_y16688,patch_x12768_y16800,112,112,0.1429,embargo
patch_x12656_y3360,patch_x12544_y3248,112,112,0.1429,embargo
patch_x12656_y3360,patch_x12656_y3248,0,112,0.3333,embargo
patch_x12656_y3360,patch_x12768_y3248,112,112,0.1429,embargo
patch_x12656_y4368,patch_x12544_y4480,112,112,0.1429,embargo
patch_x12656_y4368,patch_x12656_y4480,0,112,0.3333,embargo
patch_x12656_y4368,patch_x12768_y4480,112,112,0.1429,embargo
patch_x12768_y12320,patch_x12656_y12208,112,112,0.1429,embargo
patch_x12768_y12320,patch_x12768_y12208,0,112,0.3333,embargo
patch_x12768_y12320,patch_x12880_y12208,112,112,0.1429,embargo
patch_x12768_y13328,patch_x12656_y13440,112,112,0.1429,embargo
patch_x12768_y13328,patch_x12768_y13440,0,112,0.3333,embargo
patch_x12768_y13328,patch_x12880_y13440,112,112,0.1429,embargo
patch_x12768_y15680,patch_x12656_y15568,112,112,0.1429,embargo
patch_x12768_y15680,patch_x12768_y15568,0,112,0.3333,embargo
patch_x12768_y15680,patch_x12880_y15568,112,112,0.1429,embargo
patch_x12768_y16688,patch_x12656_y16800,112,112,0.1429,embargo
patch_x12768_y16688,patch_x12768_y16800,0,112,0.3333,embargo
patch_x12768_y16688,patch_x12880_y16800,112,112,0.1429,embargo
patch_x12768_y3360,patch_x12656_y3248,112,112,0.1429,embargo
patch_x12768_y3360,patch_x12768_y3248,0,112,0.3333,embargo
patch_x12768_y3360,patch_x12880_y3248,112,112,0.1429,embargo
patch_x12768_y4368,patch_x12656_y4480,112,112,0.1429,embargo
patch_x12768_y4368,patch_x12768_y4480,0,112,0.3333,embargo
patch_x12768_y4368,patch_x12880_y4480,112,112,0.1429,embargo
patch_x12880_y12320,patch_x12768_y12208,112,112,0.1429,embargo
patch_x12880_y12320,patch_x12880_y12208,0,112,0.3333,embargo
patch_x12880_y12320,patch_x12992_y12208,112,112,0.1429,embargo
patch_x12880_y13328,patch_x12768_y13440,112,112,0.1429,embargo
patch_x12880_y13328,patch_x12880_y13440,0,112,0.3333,embargo
patch_x12880_y13328,patch_x12992_y13440,112,112,0.1429,embargo
patch_x12880_y15680,patch_x12768_y15568,112,112,0.1429,embargo
patch_x12880_y15680,patch_x12880_y15568,0,112,0.3333,embargo
patch_x12880_y15680,patch_x12992_y15568,112,112,0.1429,embargo
patch_x12880_y16688,patch_x12768_y16800,112,112,0.1429,embargo
patch_x12880_y16688,patch_x12880_y16800,0,112,0.3333,embargo
patch_x12880_y16688,patch_x12992_y16800,112,112,0.1429,embargo
patch_x12880_y3360,patch_x12768_y3248,112,112,0.1429,embargo
patch_x12880_y3360,patch_x12880_y3248,0,112,0.3333,embargo
patch_x12880_y3360,patch_x12992_y3248,112,112,0.1429,embargo
patch_x12880_y4368,patch_x12768_y4480,112,112,0.1429,embargo
patch_x12880_y4368,patch_x12880_y4480,0,112,0.3333,embargo
patch_x12880_y4368,patch_x12992_y4480,112,112,0.1429,embargo
patch_x12992_y12320,patch_x12880_y12208,112,112,0.1429,embargo
patch_x12992_y12320,patch_x12992_y12208,0,112,0.3333,embargo
patch_x12992_y12320,patch_x13104_y12208,112,112,0.1429,embargo
patch_x12992_y13328,patch_x12880_y13440,112,112,0.1429,embargo
patch_x12992_y13328,patch_x12992_y13440,0,112,0.3333,embargo
patch_x12992_y13328,patch_x13104_y13440,112,112,0.1429,embargo
patch_x12992_y15680,patch_x12880_y15568,112,112,0.1429,embargo
patch_x12992_y15680,patch_x12992_y15568,0,112,0.3333,embargo
patch_x12992_y15680,patch_x13104_y15568,112,112,0.1429,embargo
patch_x12992_y16688,patch_x12880_y16800,112,112,0.1429,embargo
patch_x12992_y16688,patch_x12992_y16800,0,112,0.3333,embargo
patch_x12992_y16688,patch_x13104_y16800,112,112,0.1429,embargo
patch_x12992_y3360,patch_x12880_y3248,112,112,0.1429,embargo
patch_x12992_y3360,patch_x12992_y3248,0,112,0.3333,embargo
patch_x12992_y3360,patch_x13104_y3248,112,112,0.1429,embargo
patch_x12992_y4368,patch_x12880_y4480,112,112,0.1429,embargo
patch_x12992_y4368,patch_x12992_y4480,0,112,0.3333,embargo
patch_x12992_y4368,patch_x13104_y4480,112,112,0.1429,embargo
patch_x12992_y5600,patch_x13104_y5488,112,112,0.1429,embargo
patch_x13104_y12320,patch_x12992_y12208,112,112,0.1429,embargo
patch_x13104_y12320,patch_x13104_y12208,0,112,0.3333,embargo
patch_x13104_y12320,patch_x13216_y12208,112,112,0.1429,embargo
patch_x13104_y13328,patch_x12992_y13440,112,112,0.1429,embargo
patch_x13104_y13328,patch_x13104_y13440,0,112,0.3333,embargo
patch_x13104_y13328,patch_x13216_y13440,112,112,0.1429,embargo
patch_x13104_y15680,patch_x12992_y15568,112,112,0.1429,embargo
patch_x13104_y15680,patch_x13104_y15568,0,112,0.3333,embargo
patch_x13104_y15680,patch_x13216_y15568,112,112,0.1429,embargo
patch_x13104_y16688,patch_x12992_y16800,112,112,0.1429,embargo
patch_x13104_y16688,patch_x13104_y16800,0,112,0.3333,embargo
patch_x13104_y16688,patch_x13216_y16800,112,112,0.1429,embargo
patch_x13104_y3360,patch_x12992_y3248,112,112,0.1429,embargo
patch_x13104_y3360,patch_x13104_y3248,0,112,0.3333,embargo
patch_x13104_y3360,patch_x13216_y3248,112,112,0.1429,embargo
patch_x13104_y4368,patch_x12992_y4480,112,112,0.1429,embargo
patch_x13104_y4368,patch_x13104_y4480,0,112,0.3333,embargo
patch_x13104_y4368,patch_x13216_y4480,112,112,0.1429,embargo
patch_x13104_y5600,patch_x13104_y5488,0,112,0.3333,embargo
patch_x13104_y5600,patch_x13216_y5488,112,112,0.1429,embargo
patch_x13216_y12320,patch_x13104_y12208,112,112,0.1429,embargo
patch_x13216_y12320,patch_x13216_y12208,0,112,0.3333,embargo
patch_x13216_y12320,patch_x13328_y12208,112,112,0.1429,embargo
patch_x13216_y13328,patch_x13104_y13440,112,112,0.1429,embargo
patch_x13216_y13328,patch_x13216_y13440,0,112,0.3333,embargo
patch_x13216_y13328,patch_x13328_y13440,112,112,0.1429,embargo
patch_x13216_y15680,patch_x13104_y15568,112,112,0.1429,embargo
patch_x13216_y15680,patch_x13216_y15568,0,112,0.3333,embargo
patch_x13216_y15680,patch_x13328_y15568,112,112,0.1429,embargo
patch_x13216_y16688,patch_x13104_y16800,112,112,0.1429,embargo
patch_x13216_y16688,patch_x13216_y16800,0,112,0.3333,embargo
patch_x13216_y16688,patch_x13328_y16800,112,112,0.1429,embargo
patch_x13216_y3360,patch_x13104_y3248,112,112,0.1429,embargo
patch_x13216_y3360,patch_x13216_y3248,0,112,0.3333,embargo
patch_x13216_y3360,patch_x13328_y3248,112,112,0.1429,embargo
patch_x13216_y4368,patch_x13104_y4480,112,112,0.1429,embargo
patch_x13216_y4368,patch_x13216_y4480,0,112,0.3333,embargo
patch_x13216_y4368,patch_x13328_y4480,112,112,0.1429,embargo
patch_x13216_y5600,patch_x13104_y5488,112,112,0.1429,embargo
patch_x13216_y5600,patch_x13216_y5488,0,112,0.3333,embargo
patch_x13216_y5600,patch_x13328_y5488,112,112,0.1429,embargo
patch_x13328_y12320,patch_x13216_y12208,112,112,0.1429,embargo
patch_x13328_y12320,patch_x13328_y12208,0,112,0.3333,embargo
patch_x13328_y12320,patch_x13440_y12208,112,112,0.1429,embargo
patch_x13328_y12320,patch_x13440_y12320,112,0,0.3333,embargo
patch_x13328_y12320,patch_x13440_y12432,112,112,0.1429,embargo
patch_x13328_y12432,patch_x13440_y12320,112,112,0.1429,embargo
patch_x13328_y12432,patch_x13440_y12432,112,0,0.3333,embargo
patch_x13328_y12432,patch_x13440_y12544,112,112,0.1429,embargo
patch_x13328_y12544,patch_x13440_y12432,112,112,0.1429,embargo
patch_x13328_y12544,patch_x13440_y12544,112,0,0.3333,embargo
patch_x13328_y12544,patch_x13440_y12656,112,112,0.1429,embargo
patch_x13328_y12656,patch_x13440_y12544,112,112,0.1429,embargo
patch_x13328_y12656,patch_x13440_y12656,112,0,0.3333,embargo
patch_x13328_y12656,patch_x13440_y12768,112,112,0.1429,embargo
patch_x13328_y12768,patch_x13440_y12656,112,112,0.1429,embargo
patch_x13328_y12768,patch_x13440_y12768,112,0,0.3333,embargo
patch_x13328_y12768,patch_x13440_y12880,112,112,0.1429,embargo
patch_x13328_y12880,patch_x13440_y12768,112,112,0.1429,embargo
patch_x13328_y12880,patch_x13440_y12880,112,0,0.3333,embargo
patch_x13328_y12880,patch_x13440_y12992,112,112,0.1429,embargo
patch_x13328_y12992,patch_x13440_y12880,112,112,0.1429,embargo
patch_x13328_y12992,patch_x13440_y12992,112,0,0.3333,embargo
patch_x13328_y12992,patch_x13440_y13104,112,112,0.1429,embargo
patch_x13328_y13104,patch_x13440_y12992,112,112,0.1429,embargo
patch_x13328_y13104,patch_x13440_y13104,112,0,0.3333,embargo
patch_x13328_y13328,patch_x13216_y13440,112,112,0.1429,embargo
patch_x13328_y13328,patch_x13328_y13440,0,112,0.3333,embargo
patch_x13328_y13328,patch_x13440_y13328,112,0,0.3333,embargo
patch_x13328_y13328,patch_x13440_y13440,112,112,0.1429,embargo
patch_x13328_y15680,patch_x13216_y15568,112,112,0.1429,embargo
patch_x13328_y15680,patch_x13328_y15568,0,112,0.3333,embargo
patch_x13328_y15680,patch_x13440_y15568,112,112,0.1429,embargo
patch_x13328_y15680,patch_x13440_y15680,112,0,0.3333,embargo
patch_x13328_y15680,patch_x13440_y15792,112,112,0.1429,embargo
patch_x13328_y15792,patch_x13440_y15680,112,112,0.1429,embargo
patch_x13328_y15792,patch_x13440_y15792,112,0,0.3333,embargo
patch_x13328_y15792,patch_x13440_y15904,112,112,0.1429,embargo
patch_x13328_y15904,patch_x13440_y15792,112,112,0.1429,embargo
patch_x13328_y15904,patch_x13440_y15904,112,0,0.3333,embargo
patch_x13328_y15904,patch_x13440_y16016,112,112,0.1429,embargo
patch_x13328_y16016,patch_x13440_y15904,112,112,0.1429,embargo
patch_x13328_y16016,patch_x13440_y16016,112,0,0.3333,embargo
patch_x13328_y16016,patch_x13440_y16128,112,112,0.1429,embargo
patch_x13328_y16128,patch_x13440_y16016,112,112,0.1429,embargo
patch_x13328_y16128,patch_x13440_y16128,112,0,0.3333,embargo
patch_x13328_y16128,patch_x13440_y16240,112,112,0.1429,embargo
patch_x13328_y16240,patch_x13440_y16128,112,112,0.1429,embargo
patch_x13328_y16240,patch_x13440_y16240,112,0,0.3333,embargo
patch_x13328_y16240,patch_x13440_y16352,112,112,0.1429,embargo
patch_x13328_y16352,patch_x13440_y16240,112,112,0.1429,embargo
patch_x13328_y16352,patch_x13440_y16352,112,0,0.3333,embargo
patch_x13328_y16352,patch_x13440_y16464,112,112,0.1429,embargo
patch_x13328_y16464,patch_x13440_y16352,112,112,0.1429,embargo
patch_x13328_y16464,patch_x13440_y16464,112,0,0.3333,embargo
patch_x13328_y16464,patch_x13440_y16576,112,112,0.1429,embargo
patch_x13328_y16576,patch_x13440_y16464,112,112,0.1429,embargo
patch_x13328_y16576,patch_x13440_y16576,112,0,0.3333,embargo
patch_x13328_y16576,patch_x13440_y16688,112,112,0.1429,embargo
patch_x13328_y16688,patch_x13216_y16800,112,112,0.1429,embargo
patch_x13328_y16688,patch_x13328_y16800,0,112,0.3333,embargo
patch_x13328_y16688,patch_x13440_y16576,112,112,0.1429,embargo
patch_x13328_y16688,patch_x13440_y16688,112,0,0.3333,embargo
patch_x13328_y16688,patch_x13440_y16800,112,112,0.1429,embargo
patch_x13328_y20160,patch_x13328_y20048,0,112,0.3333,embargo
patch_x13328_y20160,patch_x13440_y20048,112,112,0.1429,embargo
patch_x13328_y20160,patch_x13440_y20160,112,0,0.3333,embargo
patch_x13328_y20160,patch_x13440_y20272,112,112,0.1429,embargo
patch_x13328_y20272,patch_x13440_y20160,112,112,0.1429,embargo
patch_x13328_y20272,patch_x13440_y20272,112,0,0.3333,embargo
patch_x13328_y20272,patch_x13440_y20384,112,112,0.1429,embargo
patch_x13328_y20384,patch_x13440_y20272,112,112,0.1429,embargo
patch_x13328_y20384,patch_x13440_y20384,112,0,0.3333,embargo
patch_x13328_y3360,patch_x13216_y3248,112,112,0.1429,embargo
patch_x13328_y3360,patch_x13328_y3248,0,112,0.3333,embargo
patch_x13328_y3360,patch_x13440_y3248,112,112,0.1429,embargo
patch_x13328_y3360,patch_x13440_y3360,112,0,0.3333,embargo
patch_x13328_y3360,patch_x13440_y3472,112,112,0.1429,embargo
patch_x13328_y3472,patch_x13440_y3360,112,112,0.1429,embargo
patch_x13328_y3472,patch_x13440_y3472,112,0,0.3333,embargo
patch_x13328_y3472,patch_x13440_y3584,112,112,0.1429,embargo
patch_x13328_y3584,patch_x13440_y3472,112,112,0.1429,embargo
patch_x13328_y3584,patch_x13440_y3584,112,0,0.3333,embargo
patch_x13328_y3584,patch_x13440_y3696,112,112,0.1429,embargo
patch_x13328_y3696,patch_x13440_y3584,112,112,0.1429,embargo
patch_x13328_y3696,patch_x13440_y3696,112,0,0.3333,embargo
patch_x13328_y3696,patch_x13440_y3808,112,112,0.1429,embargo
patch_x13328_y3808,patch_x13440_y3696,112,112,0.1429,embargo
patch_x13328_y3808,patch_x13440_y3808,112,0,0.3333,embargo
patch_x13328_y3808,patch_x13440_y3920,112,112,0.1429,embargo
patch_x13328_y3920,patch_x13440_y3808,112,112,0.1429,embargo
patch_x13328_y3920,patch_x13440_y3920,112,0,0.3333,embargo
patch_x13328_y3920,patch_x13440_y4032,112,112,0.1429,embargo
patch_x13328_y4032,patch_x13440_y3920,112,112,0.1429,embargo
patch_x13328_y4032,patch_x13440_y4032,112,0,0.3333,embargo
patch_x13328_y4032,patch_x13440_y4144,112,112,0.1429,embargo
patch_x13328_y4144,patch_x13440_y4032,112,112,0.1429,embargo
patch_x13328_y4144,patch_x13440_y4144,112,0,0.3333,embargo
patch_x13328_y4144,patch_x13440_y4256,112,112,0.1429,embargo
patch_x13328_y4256,patch_x13440_y4144,112,112,0.1429,embargo
patch_x13328_y4256,patch_x13440_y4256,112,0,0.3333,embargo
patch_x13328_y4256,patch_x13440_y4368,112,112,0.1429,embargo
patch_x13328_y4368,patch_x13216_y4480,112,112,0.1429,embargo
patch_x13328_y4368,patch_x13328_y4480,0,112,0.3333,embargo
patch_x13328_y4368,patch_x13440_y4256,112,112,0.1429,embargo
patch_x13328_y4368,patch_x13440_y4368,112,0,0.3333,embargo
patch_x13328_y4368,patch_x13440_y4480,112,112,0.1429,embargo
patch_x13328_y5600,patch_x13216_y5488,112,112,0.1429,embargo
patch_x13328_y5600,patch_x13328_y5488,0,112,0.3333,embargo
patch_x13328_y5600,patch_x13440_y5488,112,112,0.1429,embargo
patch_x13328_y5600,patch_x13440_y5600,112,0,0.3333,embargo
patch_x13328_y5600,patch_x13440_y5712,112,112,0.1429,embargo
patch_x13328_y5712,patch_x13440_y5600,112,112,0.1429,embargo
patch_x13328_y5712,patch_x13440_y5712,112,0,0.3333,embargo
patch_x13328_y5712,patch_x13440_y5824,112,112,0.1429,embargo
patch_x13328_y5824,patch_x13440_y5712,112,112,0.1429,embargo
patch_x13328_y5824,patch_x13440_y5824,112,0,0.3333,embargo
patch_x14224_y6720,patch_x14112_y6608,112,112,0.1429,embargo
patch_x14224_y6720,patch_x14224_y6608,0,112,0.3333,embargo
patch_x14224_y6720,patch_x14336_y6608,112,112,0.1429,embargo
patch_x14336_y6720,patch_x14224_y6608,112,112,0.1429,embargo
patch_x14336_y6720,patch_x14336_y6608,0,112,0.3333,embargo
patch_x14336_y6720,patch_x14448_y6608,112,112,0.1429,embargo
patch_x14448_y6720,patch_x14336_y6608,112,112,0.1429,embargo
patch_x14448_y6720,patch_x14448_y6608,0,112,0.3333,embargo
patch_x14448_y6720,patch_x14560_y6608,112,112,0.1429,embargo
patch_x14560_y1568,patch_x14448_y1456,112,112,0.1429,embargo
patch_x14560_y1568,patch_x14448_y1568,112,0,0.3333,embargo
patch_x14560_y1568,patch_x14448_y1680,112,112,0.1429,embargo
patch_x14560_y1680,patch_x14448_y1568,112,112,0.1429,embargo
patch_x14560_y1680,patch_x14448_y1680,112,0,0.3333,embargo
patch_x14560_y1680,patch_x14448_y1792,112,112,0.1429,embargo
patch_x14560_y1792,patch_x14448_y1680,112,112,0.1429,embargo
patch_x14560_y1792,patch_x14448_y1792,112,0,0.3333,embargo
patch_x14560_y1792,patch_x14448_y1904,112,112,0.1429,embargo
patch_x14560_y1904,patch_x14448_y1792,112,112,0.1429,embargo
patch_x14560_y1904,patch_x14448_y1904,112,0,0.3333,embargo
patch_x14560_y1904,patch_x14448_y2016,112,112,0.1429,embargo
patch_x14560_y2016,patch_x14448_y1904,112,112,0.1429,embargo
patch_x14560_y2016,patch_x14448_y2016,112,0,0.3333,embargo
patch_x14560_y2016,patch_x14448_y2128,112,112,0.1429,embargo
patch_x14560_y2128,patch_x14448_y2016,112,112,0.1429,embargo
patch_x14560_y2128,patch_x14448_y2128,112,0,0.3333,embargo
patch_x14560_y2128,patch_x14448_y2240,112,112,0.1429,embargo
patch_x14560_y2128,patch_x14560_y2240,0,112,0.3333,embargo
patch_x14560_y2128,patch_x14672_y2240,112,112,0.1429,embargo
patch_x14560_y6720,patch_x14448_y6608,112,112,0.1429,embargo
patch_x14560_y6720,patch_x14560_y6608,0,112,0.3333,embargo
patch_x14560_y6720,patch_x14672_y6608,112,112,0.1429,embargo
patch_x14672_y2128,patch_x14560_y2240,112,112,0.1429,embargo
patch_x14672_y2128,patch_x14672_y2240,0,112,0.3333,embargo
patch_x14672_y2128,patch_x14784_y2240,112,112,0.1429,embargo
patch_x14672_y6720,patch_x14560_y6608,112,112,0.1429,embargo
patch_x14672_y6720,patch_x14672_y6608,0,112,0.3333,embargo
patch_x14672_y6720,patch_x14784_y6608,112,112,0.1429,embargo
patch_x14784_y2128,patch_x14672_y2240,112,112,0.1429,embargo
patch_x14784_y2128,patch_x14784_y2240,0,112,0.3333,embargo
patch_x14784_y6720,patch_x14672_y6608,112,112,0.1429,embargo
patch_x14784_y6720,patch_x14784_y6608,0,112,0.3333,embargo
patch_x14784_y6720,patch_x14896_y6608,112,112,0.1429,embargo
patch_x14896_y6720,patch_x14784_y6608,112,112,0.1429,embargo
patch_x14896_y6720,patch_x14896_y6608,0,112,0.3333,embargo
patch_x14896_y6720,patch_x15008_y6608,112,112,0.1429,embargo
patch_x15008_y6720,patch_x14896_y6608,112,112,0.1429,embargo
patch_x15008_y6720,patch_x15008_y6608,0,112,0.3333,embargo
patch_x15008_y6720,patch_x15120_y6608,112,112,0.1429,embargo
patch_x15120_y6720,patch_x15008_y6608,112,112,0.1429,embargo
patch_x15120_y6720,patch_x15120_y6608,0,112,0.3333,embargo
patch_x15120_y6720,patch_x15232_y6608,112,112,0.1429,embargo
patch_x15232_y6720,patch_x15120_y6608,112,112,0.1429,embargo
patch_x15232_y6720,patch_x15232_y6608,0,112,0.3333,embargo
patch_x15232_y6720,patch_x15344_y6608,112,112,0.1429,embargo
patch_x15344_y6720,patch_x15232_y6608,112,112,0.1429,embargo
patch_x15344_y6720,patch_x15344_y6608,0,112,0.3333,embargo
patch_x15344_y6720,patch_x15456_y6608,112,112,0.1429,embargo
patch_x15456_y6720,patch_x15344_y6608,112,112,0.1429,embargo
patch_x15456_y6720,patch_x15456_y6608,0,112,0.3333,embargo
patch_x15456_y6720,patch_x15568_y6608,112,112,0.1429,embargo
patch_x15568_y6720,patch_x15456_y6608,112,112,0.1429,embargo
patch_x15568_y6720,patch_x15568_y6608,0,112,0.3333,embargo
patch_x15568_y6720,patch_x15680_y6608,112,112,0.1429,embargo
patch_x15680_y17920,patch_x15568_y17808,112,112,0.1429,embargo
patch_x15680_y17920,patch_x15568_y17920,112,0,0.3333,embargo
patch_x15680_y17920,patch_x15568_y18032,112,112,0.1429,embargo
patch_x15680_y17920,patch_x15680_y17808,0,112,0.3333,embargo
patch_x15680_y17920,patch_x15792_y17808,112,112,0.1429,embargo
patch_x15680_y18032,patch_x15568_y17920,112,112,0.1429,embargo
patch_x15680_y18032,patch_x15568_y18032,112,0,0.3333,embargo
patch_x15680_y18032,patch_x15568_y18144,112,112,0.1429,embargo
patch_x15680_y18144,patch_x15568_y18032,112,112,0.1429,embargo
patch_x15680_y18144,patch_x15568_y18144,112,0,0.3333,embargo
patch_x15680_y18144,patch_x15568_y18256,112,112,0.1429,embargo
patch_x15680_y18256,patch_x15568_y18144,112,112,0.1429,embargo
patch_x15680_y18256,patch_x15568_y18256,112,0,0.3333,embargo
patch_x15680_y18256,patch_x15568_y18368,112,112,0.1429,embargo
patch_x15680_y18368,patch_x15568_y18256,112,112,0.1429,embargo
patch_x15680_y18368,patch_x15568_y18368,112,0,0.3333,embargo
patch_x15680_y18368,patch_x15568_y18480,112,112,0.1429,embargo
patch_x15680_y18480,patch_x15568_y18368,112,112,0.1429,embargo
patch_x15680_y18480,patch_x15568_y18480,112,0,0.3333,embargo
patch_x15680_y18480,patch_x15568_y18592,112,112,0.1429,embargo
patch_x15680_y18592,patch_x15568_y18480,112,112,0.1429,embargo
patch_x15680_y18592,patch_x15568_y18592,112,0,0.3333,embargo
patch_x15680_y18592,patch_x15568_y18704,112,112,0.1429,embargo
patch_x15680_y18704,patch_x15568_y18592,112,112,0.1429,embargo
patch_x15680_y18704,patch_x15568_y18704,112,0,0.3333,embargo
patch_x15680_y18704,patch_x15568_y18816,112,112,0.1429,embargo
patch_x15680_y18816,patch_x15568_y18704,112,112,0.1429,embargo
patch_x15680_y18816,patch_x15568_y18816,112,0,0.3333,embargo
patch_x15680_y18816,patch_x15568_y18928,112,112,0.1429,embargo
patch_x15680_y18928,patch_x15568_y18816,112,112,0.1429,embargo
patch_x15680_y18928,patch_x15568_y18928,112,0,0.3333,embargo
patch_x15680_y18928,patch_x15568_y19040,112,112,0.1429,embargo
patch_x15680_y18928,patch_x15680_y19040,0,112,0.3333,embargo
patch_x15680_y18928,patch_x15792_y19040,112,112,0.1429,embargo
patch_x15792_y17920,patch_x15680_y17808,112,112,0.1429,embargo
patch_x15792_y17920,patch_x15792_y17808,0,112,0.3333,embargo
patch_x15792_y17920,patch_x15904_y17808,112,112,0.1429,embargo
patch_x15792_y18928,patch_x15680_y19040,112,112,0.1429,embargo
patch_x15792_y18928,patch_x15792_y19040,0,112,0.3333,embargo
patch_x15792_y18928,patch_x15904_y19040,112,112,0.1429,embargo
patch_x15904_y17920,patch_x15792_y17808,112,112,0.1429,embargo
patch_x15904_y17920,patch_x15904_y17808,0,112,0.3333,embargo
patch_x15904_y17920,patch_x16016_y17808,112,112,0.1429,embargo
patch_x15904_y18928,patch_x15792_y19040,112,112,0.1429,embargo
patch_x15904_y18928,patch_x15904_y19040,0,112,0.3333,embargo
patch_x15904_y18928,patch_x16016_y19040,112,112,0.1429,embargo
patch_x16016_y17920,patch_x15904_y17808,112,112,0.1429,embargo
patch_x16016_y17920,patch_x16016_y17808,0,112,0.3333,embargo
patch_x16016_y17920,patch_x16128_y17808,112,112,0.1429,embargo
patch_x16016_y18928,patch_x15904_y19040,112,112,0.1429,embargo
patch_x16016_y18928,patch_x16016_y19040,0,112,0.3333,embargo
patch_x16016_y18928,patch_x16128_y19040,112,112,0.1429,embargo
patch_x16016_y3248,patch_x15904_y3360,112,112,0.1429,embargo
patch_x16016_y3248,patch_x16016_y3360,0,112,0.3333,embargo
patch_x16016_y3248,patch_x16128_y3360,112,112,0.1429,embargo
patch_x16128_y17920,patch_x16016_y17808,112,112,0.1429,embargo
patch_x16128_y17920,patch_x16128_y17808,0,112,0.3333,embargo
patch_x16128_y17920,patch_x16240_y17808,112,112,0.1429,embargo
patch_x16128_y18928,patch_x16016_y19040,112,112,0.1429,embargo
patch_x16128_y18928,patch_x16128_y19040,0,112,0.3333,embargo
patch_x16128_y18928,patch_x16240_y19040,112,112,0.1429,embargo
patch_x16128_y3248,patch_x16016_y3360,112,112,0.1429,embargo
patch_x16128_y3248,patch_x16128_y3360,0,112,0.3333,embargo
patch_x16128_y3248,patch_x16240_y3360,112,112,0.1429,embargo
patch_x16240_y17920,patch_x16128_y17808,112,112,0.1429,embargo
patch_x16240_y17920,patch_x16240_y17808,0,112,0.3333,embargo
patch_x16240_y17920,patch_x16352_y17808,112,112,0.1429,embargo
patch_x16240_y18928,patch_x16128_y19040,112,112,0.1429,embargo
patch_x16240_y18928,patch_x16240_y19040,0,112,0.3333,embargo
patch_x16240_y18928,patch_x16352_y19040,112,112,0.1429,embargo
patch_x16240_y3248,patch_x16128_y3360,112,112,0.1429,embargo
patch_x16240_y3248,patch_x16240_y3360,0,112,0.3333,embargo
patch_x16240_y3248,patch_x16352_y3360,112,112,0.1429,embargo
patch_x16352_y17920,patch_x16240_y17808,112,112,0.1429,embargo
patch_x16352_y17920,patch_x16352_y17808,0,112,0.3333,embargo
patch_x16352_y17920,patch_x16464_y17808,112,112,0.1429,embargo
patch_x16352_y18928,patch_x16240_y19040,112,112,0.1429,embargo
patch_x16352_y18928,patch_x16352_y19040,0,112,0.3333,embargo
patch_x16352_y3248,patch_x16240_y3360,112,112,0.1429,embargo
patch_x16352_y3248,patch_x16352_y3360,0,112,0.3333,embargo
patch_x16352_y3248,patch_x16464_y3360,112,112,0.1429,embargo
patch_x16464_y17920,patch_x16352_y17808,112,112,0.1429,embargo
patch_x16464_y17920,patch_x16464_y17808,0,112,0.3333,embargo
patch_x16464_y17920,patch_x16576_y17808,112,112,0.1429,embargo
patch_x16464_y18928,patch_x16352_y19040,112,112,0.1429,embargo
patch_x16464_y18928,patch_x16576_y19040,112,112,0.1429,embargo
patch_x16464_y3248,patch_x16352_y3360,112,112,0.1429,embargo
patch_x16464_y3248,patch_x16464_y3360,0,112,0.3333,embargo
patch_x16464_y3248,patch_x16576_y3360,112,112,0.1429,embargo
patch_x16576_y17920,patch_x16464_y17808,112,112,0.1429,embargo
patch_x16576_y17920,patch_x16576_y17808,0,112,0.3333,embargo
patch_x16576_y17920,patch_x16688_y17808,112,112,0.1429,embargo
patch_x16576_y18928,patch_x16576_y19040,0,112,0.3333,embargo
patch_x16688_y18928,patch_x16576_y19040,112,112,0.1429,embargo
patch_x16800_y11760,patch_x16688_y11648,112,112,0.1429,embargo
patch_x16800_y11760,patch_x16688_y11760,112,0,0.3333,embargo
patch_x16800_y11760,patch_x16688_y11872,112,112,0.1429,embargo
patch_x16800_y11872,patch_x16688_y11760,112,112,0.1429,embargo
patch_x16800_y11872,patch_x16688_y11872,112,0,0.3333,embargo
patch_x16800_y11872,patch_x16688_y11984,112,112,0.1429,embargo
patch_x16800_y11984,patch_x16688_y11872,112,112,0.1429,embargo
patch_x16800_y11984,patch_x16688_y11984,112,0,0.3333,embargo
patch_x16800_y11984,patch_x16688_y12096,112,112,0.1429,embargo
