patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x8897_y9353,-1758.2484828423267,2286.9472230254833,-319.6057596822211,5012.360817652971,8755.982902211681,-3955.975725477214,-3671.881716870792,-2110.365000551694
patch_x13041_y5657,-1110.867593512081,2521.334326381995,452.8165066754955,-188.55199426270156,3439.6897027191008,-3507.8274302107457,-3198.058258854685,-1483.9910625620641
patch_x9457_y9801,-2124.36963477877,3801.064947070634,-756.9171356063107,1957.0826675254211,8892.990458331034,-4220.229835595278,-1695.0603797380518,-2459.813968884476
patch_x11137_y11033,-1795.2607304424591,1547.8455257640944,-356.28456361028293,1617.1988173080936,8206.952622580111,-4001.6575085512513,-3714.729228732207,-2139.5413218581043
patch_x10689_y14057,-2028.8380227297803,3052.0224804123263,1079.8391411359407,2558.9081533957324,8647.976945562848,-4155.875206885137,-3881.284342932804,-2353.445437493103
patch_x11697_y11257,-1294.5950568244498,2264.08253337747,235.91139799183657,-385.2062227616261,3174.6750868677955,-3644.872779432858,-3338.104601125454,-1659.882599580712
patch_x4865_y12825,-1590.0261502813646,2572.069319156244,-119.0393909301547,3044.6231075175165,9003.996580442335,-3838.2701092353527,-3547.0070616793564,-1948.3113759240869
patch_x2625_y10585,-2107.197285666998,4002.5162215635482,1259.9405319408143,2344.6015259958094,8929.992499034803,-1479.7814919841367,-3942.80470043032,-2432.638309610503
patch_x6881_y15849,508.8639291483032,2878.923117470098,1941.591733587813,-512.2412533789375,8736.98185428272,-3712.7285666997686,-881.2693461385488,-1762.7499724153158
patch_x14497_y7673,-1108.7002096436072,2525.6690941189445,455.65077788811686,-184.95100126882426,3446.69008879819,-3506.493655522454,-3196.391040494317,-1481.1567913494428
patch_x7665_y14505,-1671.386406267242,1714.5673618007277,-211.90345360256288,1751.5954923560494,2583.6424907616783,-3901.9578506013468,-3609.6944720291294,-2025.6703078450837
patch_x12369_y2297,-1127.539777115745,2499.4937658611907,433.4767736952417,-204.55640756881985,3416.688434173515,-3521.8320644378246,-3212.5630585898716,-1499.6629151495108
patch_x14385_y2409,-1137.376365441908,2491.324395895397,424.4737945492652,-214.15905555249083,3404.687772323645,-3530.5015999117295,-3222.7330905881054,-1507.6655632792672
patch_x8673_y13049,-613.5496175037133,2152.212181396888,143.21405715546825,-475.2310476085386,3045.6679719816893,-3693.722277391593,-3393.956416197726,-1729.0721615359153
patch_x6657_y12937,-1678.8888888888878,3423.1983063544394,-228.7423590422586,2880.6420298713965,8883.989961943633,-3899.7904667328694,-3605.69314796425,-2029.0047445658183
patch_x7105_y18537,-1994.493324506233,2340.682312466486,1235.145135076833,6339.313094504852,2034.6122111301083,-4102.357497517377,-3822.598256647907,-2326.436500055168
patch_x4081_y11033,-1235.408805031445,2334.4391481849307,2076.6553911945775,-325.98989352898934,3238.6786167337705,-3598.3573871786366,-3291.922652543306,-1602.1968443120359
patch_x7777_y15625,-1253.7482069954767,2307.0967670749214,2100.403770646966,-347.7959066585772,8912.991561414152,-3608.0272536687644,-3301.592519033432,-1620.3695244400305
patch_x6321_y14281,-2211.2317113538556,3046.7846264455566,815.8706085934573,4525.5014465152035,1697.5936241795825,-4269.412777226084,-3989.986980028688,-2536.3392916252888
patch_x10913_y3977,-1106.0326602670184,2529.3369745117543,458.9852146088506,-182.55033927290606,3448.6901991065024,-3505.493324506234,-3195.0572658060237,-1478.6559638088947
patch_x6209_y12825,-2136.873772481519,3165.4214418413867,-775.7567030784503,3336.2958644022656,8618.975346092328,-4214.561293170031,-1739.851078307459,-2466.1493986538662
patch_x15281_y6777,-1110.200706167936,2524.6687631027253,454.65044687189584,-185.75122193413154,3443.6899233357235,-3507.6607083747112,-3197.3913715105364,-1481.6569568575533
patch_x4753_y9689,-1290.5937327595693,2913.329319448103,241.57994041708298,3338.3454712334624,8869.98918978545,-3634.536025598588,-3330.7688403398424,-1654.714222663577
patch_x13377_y5209,-1150.7141123248366,2465.149067637649,404.4671742248702,2431.8315181818434,3384.6866692405274,-3534.8363676486806,-3226.734414652985,-1520.1697009820155
patch_x2625_y10921,-2507.6631358269897,1397.083000065606,2396.7113425289754,2000.9560252631254,8658.977552258562,-2929.872788990888,377.99807361089734,-2819.4329692154906
patch_x14497_y23017,-1114.3687520688509,2519.333664349555,449.4820699547636,-190.15243559331248,3438.6896475649446,-3511.828754275626,-3200.8925300673072,-1485.658280922431
patch_x10353_y15177,-1813.7668542425254,2314.335919701627,-390.29581816175596,1538.9812517702958,2347.629474380894,-4005.9922762882043,-3717.8969436169036,-2165.8833719518925
patch_x11921_y4985,-1125.3723932472676,2498.8268785170476,434.47710471146274,-204.1562972361662,3417.688489327671,-3520.1648460774586,-3209.8955092132855,-1497.995696789144
patch_x10017_y15513,-1208.733311265586,2379.4540439148186,335.27761226966686,-296.5817840789987,8939.99305057636,-3579.5178197064997,-3271.249144874765,-1579.0225091029479
patch_x9009_y9577,-1791.7595718856892,2381.294187129537,3315.0140072859012,-943.5601919788178,8961.99426396779,-3990.320423700762,-3704.5591967339733,-2137.2072161535925
patch_x10801_y5433,-1132.2079885247695,2492.8248924197287,429.1420059582906,-210.1579522259617,3408.6879929402676,-3524.4996138144097,-3215.0638861304196,-1503.3307955423152
patch_x4529_y15177,-553.28447177198,2956.543119448177,1945.7239942684719,-447.8234898218143,3084.670122993768,-3669.0474456581696,-3370.2819154805247,-1704.7307734745682
patch_x10577_y13945,-2193.225753061901,2886.9585306425106,885.0430820092279,3817.1294185369716,9020.997518062986,-4265.244731325169,-3991.820920225091,-2511.331016219795
patch_x9793_y19993,-1795.9276177866032,1512.8339401964058,-364.95409908418696,-950.3620676339142,8192.951850421929,-3982.4844974070384,-3695.3894957519597,-2138.374269005848
patch_x9681_y12713,-1937.807900253777,3248.552836173605,-538.8449740703945,1733.9185614704074,9026.997848987921,-4077.5159439479194,947.6978333835887,-2276.5866710802147
patch_x4641_y10697,-1405.4650777888128,3871.1691499187236,102.70065099856402,2108.435613131467,8695.97959296233,-3722.2317113538556,-3423.632903012248,-1767.7516274964137
patch_x10577_y14953,-1745.0774577954335,2409.7362938395927,-306.60145647136596,1873.0748366957869,8161.950140643097,-3952.8080105925183,-3666.7133399536588,-2097.1939755048006
patch_x7329_y10473,-2021.3355401081326,2378.239683835336,2880.473650905118,2152.723994403361,2047.6129281341346,-1570.7977750211885,-3875.949244179632,-2347.443451395785
patch_x12145_y2745,-1117.7031887895837,2513.6651219243086,445.14730221780883,-194.1535389198416,3431.6892614858534,-3513.8294163080645,-3202.7264702637103,-1489.1594394792019
patch_x9793_y15289,-1945.6438265475008,3106.075491649066,-546.6809003641174,4508.929584676549,8545.971319838949,-4094.8550148957293,-3816.096105042481,-2286.7567030784503
patch_x5873_y18425,-1753.7469932693384,1600.5296259516708,-306.76817830740583,2869.1290809218317,2450.6351552589495,-3966.645922983561,-3678.7173121482965,-2088.024274522785
patch_x15841_y6777,-1117.2030232814723,2512.831512744122,445.64746772591934,-193.55337342086386,3432.6893166400096,-3513.8294163080645,-3204.060244952003,-1490.159770495422
patch_x11473_y6889,-1100.8642833498843,2535.505682445106,464.8204788701314,-176.94879461576602,3455.6905851855936,-3500.9918349332456,-3190.389054396999,-1473.9877523998694
patch_x14273_y5321,-1120.8709036742785,2506.4960829747324,441.8128654970769,-198.55475257902617,3423.688820252606,-3514.329581816175,-3204.727132296148,-1492.3271543638975
patch_x3633_y8569,-1710.8994814079215,2789.110043340288,-258.08540218470444,3972.5397393525745,8930.992554188959,-3934.468608628489,-3643.872448416638,-2061.1820589208864
patch_x6993_y16745,755.5484675371772,2426.1361580050743,4735.776323206172,-261.37207480554025,3336.6840218410453,-3553.8426569568583,-3246.5743131413456,-1546.1783074037294
patch_x4529_y11369,-1295.4286660046328,4033.2606921677307,234.57762330354308,-394.00865007999164,8848.988031548177,-3638.5373496634666,-3335.603773584905,-1661.716539777115
patch_x3633_y16633,-1203.5649343484474,2380.9545404391483,338.77877082643863,-293.3809014177732,3290.6814847498754,-3575.8499393136917,-3268.9150391702524,-1574.6877413659931
patch_x10577_y13721,-2032.5059031225865,4896.325043540908,1346.714414520613,2571.7568020096533,9042.998731454416,-4155.7084850491,-1264.7608923111284,-2362.281694803045
patch_x11921_y5993,-1125.8725587553772,2500.160653205341,434.9772702195751,-204.75646273514576,3418.688544481827,-3518.3309058810537,-3209.8955092132855,-1497.995696789143
patch_x10353_y14505,-2025.003420500937,4348.597410707418,1435.7484039361061,2455.8996523014175,7948.938392807899,-4152.874213836478,-1898.9795269798396,-2366.616462539998
patch_x3633_y12937,-1514.1677148846966,1929.9719739600587,-29.509764978483872,2920.5010618987253,8649.97705587116,-3790.2542204568017,-3493.155908639522,-1866.1175107580257
patch_x12033_y11817,-1312.267571444334,2224.569458236787,210.40295707823134,-410.21311855243584,8823.98665269428,-3653.875758578837,-3349.2749641399105,-1681.5564382654757
patch_x4417_y11929,-1299.7634337415866,2245.743131413439,229.24252455036913,-396.0092017432562,3145.6734873972746,-3636.7034094670635,-3331.602449520028,-1660.049321416749
patch_x4193_y11481,-1311.433962264151,2225.569789253008,4585.410810844454,-411.41344955039494,3126.6724394683133,-3647.0401633013353,-3346.4406929272873,-1676.3880613483398
patch_x6769_y11817,-695.1635852808195,2770.9571342928866,0.0,-610.0682297125823,8983.99547735922,-3765.07922321527,-3464.813196513295,-1842.4430100408235
patch_x11025_y5769,-1110.8675935120827,2522.00121372614,453.65011585567845,-187.15160809841473,3440.689757873255,-3508.8277612269667,-3198.058258854684,-1483.157453381882
patch_x6993_y10585,-1710.2325940637747,1634.0407149950352,1479.8658905785687,4274.444946998694,8874.98946555623,-3926.46596049873,-3636.0365221229176,-2060.848615248813
patch_x2961_y10249,-1817.6014564713687,2341.811361109978,1348.2015513738006,2703.195632531002,2351.6296949975185,-4006.3257199602776,-1057.8879061866774,-2164.0494317554894
patch_x6097_y12377,-1410.1332891978363,3200.639411169628,100.19982345801509,1721.9630713119186,8717.980806353758,-3721.3981021736736,-3418.464526095112,-1770.2524550369635
patch_x6545_y14953,-2175.219794769944,4179.036433269561,-822.4388171687096,4346.095170681032,1777.5980365120504,-4236.401853690832,-3964.4785391150845,-2493.158336091803
patch_x15393_y4985,-1112.701533708483,2520.0005516937,450.6491228070172,-190.15243559331248,3437.6895924107885,-3510.4949795873335,-3200.559086395232,-1484.824671742249
patch_x13153_y3529,-1138.7101401301998,2484.322078781861,421.639523336642,-214.35911071881856,3400.6875517070202,-3531.00176541984,-3220.8991503917023,-1508.8326161315226
patch_x10689_y3865,-1103.8652763985428,2530.837471036082,461.31932031336146,-180.14967727698786,3450.6903094148147,-3502.825775129648,-3192.2229945934023,-1476.988745448526
patch_x9793_y10921,-648.5380801262327,3689.3404688881183,1857.835312027768,-632.0742980084979,9048.999062379351,-3788.5870020964376,-3491.1552466070834,-1863.7834050535148
patch_x12257_y13161,-1656.2147191879076,1742.2431865828094,1556.41181477574,-783.7161140839635,8942.993216038829,-3895.6224208319536,-3602.358711243517,-2005.4969656846533
patch_x4305_y11817,-1396.6288204788689,2098.361028357058,1877.6825285630766,3092.3582671515887,2968.6637251116863,-3704.8926404060467,-3402.792673507668,-1754.914046121592
patch_x11249_y17753,-1282.5910846298138,2279.0874986207637,250.41619772702143,-373.4029679483647,3181.6754729468867,-3636.369965794991,-3328.2680127992962,-1648.3787928941856
patch_x5537_y10809,-2103.529405274191,2107.032041453127,1127.0893898979775,-1282.8537540685184,8993.996028900778,-2067.305551741072,-3932.9681121041604,-2433.972084298798
patch_x5201_y9689,-1283.758137482073,3029.83372730064,245.41454264592176,-377.2040161085679,3168.6747559428604,-3628.53403950127,-3326.100628930816,-1650.712898598701
patch_x5985_y17305,-1419.1362683438156,2085.190003310163,4656.875346407145,-520.0434048656698,2979.664331807402,-3724.399095222333,-3425.46684320865,-1771.4195078892217
patch_x4977_y11593,-2070.0183162308304,3641.1316627330925,1172.2900402423911,2058.3343413262646,9031.9981247587,-4179.216263930266,-3901.290963257199,-2399.794107911288
patch_x15169_y6217,-1104.031998234579,2531.337636544191,460.985876641289,-180.94989794229514,3451.690364568971,-3503.159218801721,-3192.723160101512,-1477.155467284564
patch_x9905_y13609,-884.1052298055192,3087.4797092167264,1235.3461318640038,6126.1525482421,8140.948982405824,-4060.1768730001113,-3775.749420721615,-869.907236764644
patch_x11137_y5881,-1111.03431534812,2521.0008827099173,452.6497848394556,-187.35166326474246,3439.6897027191008,-3508.494317554894,-3198.224980690722,-1483.4908970539573
patch_x15617_y4761,-1106.6995476111651,2527.3363124793123,457.8181617565933,-183.35055993821334,3447.6901439523463,-3504.4929934900156,-3194.557100297914,-1478.9894074809663
patch_x22337_y18089,-1770.2524550369635,1567.6854242524587,-326.6080767957628,-915.952579025763,8977.995146434283,-3968.146419507889,-3679.884365000552,-2110.6984442237645
patch_x7105_y13497,-1953.4797528412228,3658.5505187806975,-557.1843760344254,4792.385339209439,7997.941095361535,-4088.8530287984104,-3809.4272316010147,-2286.9234249144865
patch_x14945_y22233,-1106.3661039390954,2528.003199823459,458.6517709367763,-182.15022894025424,3447.6901439523463,-3505.1598808341614,-3194.390378461878,-1478.989407480968
patch_x13153_y1513,-1134.8755379013564,2490.1573430431436,425.14068189341015,-212.15850388922627,3409.6880480944237,-3528.6676597153264,-3218.898488359263,-1505.831623082865
patch_x11921_y13497,-1748.745338188236,1587.0251572327088,-309.93589319209786,2553.583752407667,8921.992057801555,-3953.1414542645907,-989.1664362407691,-2099.861524881386
patch_x13937_y8457,-1116.0359704292168,2513.3316782522343,447.3146860862835,-193.75342858718977,3431.6892614858534,-3512.495641619772,-3202.0595829195627,-1488.6592739710914
patch_x6769_y12601,-1820.435727683991,1468.319209974623,-397.1314134392578,-985.7718320737022,8229.953891125697,-4000.9906212071055,-3712.228401191658,-2165.383206443781
patch_x11361_y3753,-1103.3651108904342,2532.0045238883376,461.9862076575082,-179.94962211066377,3450.6903094148147,-3502.8257751296496,-3192.3897164294385,-1476.1551362683458
patch_x7553_y13945,-1603.3638971642958,3652.9875754250716,4407.951785669573,-742.3046946543836,9018.997407754674,-3856.109345691274,-926.750321119679,-1961.1489572989085
patch_x23121_y17753,-1101.531170694031,2535.672404281144,464.48703519805895,-177.34890494842148,3455.6905851855936,-3501.992165949464,-3191.222663577183,-1474.487917907979
patch_x5425_y17753,-1458.4826216484616,2014.1665011585592,1802.8523817952027,2035.0147489291976,8687.979151729083,107.16588299298564,-690.3227325638127,-1821.102615028135
patch_x3633_y8345,-1751.0794438927524,1612.0334326382017,-305.10095994703624,-889.9454074033201,2468.6361480337546,-3969.8136378682557,-993.8144283372894,-2105.02990179852
patch_x7329_y15849,-1537.6754937658616,2704.306368171472,1826.6701512178588,-671.685220941139,8963.994374276102,-3807.926735076684,1344.7382664030083,-1893.7933355401083
patch_x4865_y18873,-1553.5140681893417,3001.697609727522,-77.19221008496243,-680.6877034258305,2739.651094809993,-3815.762661370408,-3523.4992827981914,-1907.63124793115
patch_x4081_y12153,-1349.4465408805027,5446.498058800997,1947.0273789462772,-446.2230484912034,9051.999227841818,-3678.8840339843327,-3381.785722167054,-1708.7320975394468
patch_x11361_y8905,-1110.5341498400085,2521.0008827099227,452.9832285115317,-188.35193909637565,3438.6896475649446,-3508.160873882819,-3197.057927838465,-1483.824340726026
patch_x9905_y14393,-2435.8060244951994,3588.8929051910654,650.9160367744971,4204.690282189333,8965.994484584413,-4417.4617676266125,-1992.8179305033882,-2755.911949685533
patch_x3073_y15513,-2220.9015778439816,862.4520578174997,930.4301790557347,3553.181515075674,7600.919199161657,-4249.072713229615,-3981.317444554783,-2554.845415425356
patch_x9121_y12041,-2023.0027584684995,2548.609644352402,-637.2108573320111,5919.465808143628,8925.992278418178,-4136.535473904888,769.0240812611755,-2351.444775460667
patch_x11473_y8457,-1106.1993821030574,2529.1702526757144,458.81849277281253,-182.35028410658015,3447.6901439523463,-3505.9934900143435,-3195.557431314136,-1479.8230166611502
patch_x12145_y13833,-2054.846629151496,4244.240314845154,1193.8457177121527,1596.313650779577,9012.997076829739,-1969.3545431576877,-1305.4939963478073,-2382.45503696348
patch_x4305_y12601,221.93551936981203,1709.7324285556679,-201.73342160432549,2680.4206789874625,2571.6418289118083,-3885.452388833719,1407.0387486061954,-2004.3299128323943
patch_x10241_y10137,-1688.2253117069413,1692.8935231159667,-233.57729228732205,-818.3256578584442,2556.6410015994697,-3922.131192761779,-3635.703078450845,-2038.5078892199044
patch_x5985_y8457,-1587.858766412889,1815.7675162749638,-123.54088050314385,-720.2986263584717,8378.96210909492,-3839.437162087608,-3547.6739490235022,-1944.4767736952444
patch_x10241_y14617,-1915.9673397329816,5184.075773571869,-510.50226194417155,-1076.1967672532692,8076.945452539849,-4081.350546176762,-3793.9221008496097,-900.2266696000443
patch_x9345_y10921,-1473.8210305638322,2787.8695596284288,1869.9079962097549,-595.064092238099,8653.977276487783,-3761.911508330576,-3465.480083857442,-1831.772812534481
patch_x7105_y9465,-1574.8544632020312,1853.1132075471705,-96.53194306521254,-698.4926132288838,2730.6505984225914,-3829.4338519254115,-3533.669314796426,-1927.1377027474355
patch_x3297_y15625,-2082.6891757696094,2463.8863815509376,1350.5367096590144,1459.1369974015379,8569.972643538691,-4155.7084850491,-3888.7868255544527,-2415.1325168266567
patch_x8113_y17977,-1383.2910735959385,2129.2045680238334,130.20975394460947,2219.931656881454,3030.667144669351,-3700.057707160983,-3398.1244620986436,-1739.408915370188
patch_x6433_y12377,-1562.350325499283,1839.1085733200907,-93.03078450844077,-699.6929442268465,2703.649109260383,-3817.2631578947367,-3525.3332229945945,-1918.4681672735296
patch_x7105_y17529,-1277.7561513847522,2280.2545514730227,2026.3737870924779,-373.20291278203877,3183.675583255199,-3630.8681452057826,-3326.934238111,-1644.7109125013803
patch_x4977_y14617,-1717.0681893412784,3278.4984390824557,3463.8053513100294,2913.6824310837255,8397.963157023882,-3931.801059251904,-943.3878348607013,-2057.347456692045
patch_x9905_y13273,-1370.9536577292292,2141.541983890542,2415.072488213391,-479.2321509350695,9007.99680105896,-3695.722939424031,-3395.4569127220566,-1733.9070947809778
patch_x2513_y12153,-2345.2760675273094,715.9035639413014,663.2909661226531,5478.546491180861,8750.982626440902,-4354.941079112876,-4097.355842436281,-2661.7141123248384
patch_x15169_y6329,-1104.5321637426905,2530.504027364008,459.98554562506797,-181.7501186076006,3451.690364568971,-3503.4926624737936,-3193.2233256096197,-1477.6556327926737
patch_x2065_y9465,-1706.0645481628617,2768.193880699402,-259.752620545074,-258.1220402111394,8870.989244939607,-3925.632351318548,-953.0156963637091,-2059.3481187244834
patch_x6097_y17977,-1251.247379454926,2323.4355070065085,288.59549817941297,-339.1935345065358,3234.6783961171477,-3608.69414101291,-3306.760895950567,-1616.2014785391166
patch_x11697_y17417,-1456.148515943948,3136.768099952915,41.180293501047345,5629.773257403482,8646.976890408692,-3753.5754165287426,-3454.976608187135,-1815.2673507668542
patch_x7441_y12377,-1325.4385964912299,4760.082002454097,195.39799183493415,-428.2180835218187,3091.670509072859,-3652.5419838905445,-3352.275957188568,-1686.0579278384648
patch_x13601_y3081,-1120.7041818382431,2508.1633013350984,441.47942182500265,-198.75480774535026,3429.689151177541,-3516.16352201258,-3205.5607414763326,-1493.3274853801167
patch_x13153_y6217,-1104.5321637426905,2530.0038618558974,459.98554562506797,-181.14995310862287,3449.6902542606585,-3503.4926624737936,-3192.5564382654757,-1477.6556327926737
patch_x12145_y5769,-1135.0422597373927,2492.3247269116164,426.8079002537779,-211.1582280575949,3411.688158402736,-3526.0001103387394,-3216.5643826547494,949.6965117602977
patch_x3857_y8905,-1489.4928831512752,1963.149619331345,-0.666887344148563,-608.2677332156454,2841.6567205338924,-3773.5820368531395,-3476.317003199825,-1849.111883482291
patch_x3857_y17641,-1966.817499724154,4798.463095931898,1313.3956656252922,2212.2574211362007,9006.996745904804,-4106.525543418294,-1536.1045824841412,-2300.7613373055283
patch_x10689_y13609,-1732.9067637647577,1618.7023060796655,-288.76222001544556,2577.3790523856533,8390.96277094479,-3953.1414542645916,-974.9164391517043,-2078.6878517047335
patch_x4977_y8233,-1143.5450733752623,2475.9859869800293,415.13737173121626,-223.5616483698359,3391.6870553196186,-3530.3348780756914,-3220.2322630475546,-1513.6675493765852
patch_x10801_y5545,-1114.3687520688518,2517.3330023171147,449.1486262826875,-191.75287692392885,3434.68942694832,-3511.4953106035528,-3201.0592519033435,-1487.3254992827997
patch_x13153_y5545,-1115.2023612490357,2515.3323402846727,447.3146860862835,-192.55309758923067,3433.689371794164,-3510.995145095443,-3200.8925300673072,-1487.3254992827988
patch_x10129_y19097,-1501.3301335098777,1963.8165066754955,-7.169038949576134,1975.6076285892996,2850.657216921296,-3782.5850159991187,-3484.653095001656,-1851.1125455147303
patch_x9793_y17529,-1684.0572658060264,1679.222332560963,-225.07447864945425,-823.3270370166047,8349.9605096244,-3897.4563610283576,-3607.1936444885805,-2030.1717974180747
patch_x10465_y4761,-1155.8824892419707,2457.6465850160002,400.46585015999153,2427.465561220073,3371.685952236501,-3540.504910073925,-3231.069182389937,-1527.505461767627
patch_x8225_y17305,-1285.0919121703628,3368.3591802542105,2255.811570847318,-383.20567109836156,3177.675252330264,-3633.869138254441,-3328.6014564713687,-1648.0453492221113
patch_x5985_y10697,-1682.723491117733,3444.4617635538216,1523.2240192298395,1751.1714708267336,8386.962550328168,-3916.962815844644,-3626.3666556327926,-2030.0050755820384
patch_x4417_y17641,-1731.9064327485394,2445.69120446303,1629.576271971173,-872.3405527665909,8303.95797253323,-3938.97009820148,-3648.707381661701,-2077.8542425245514
patch_x7441_y11257,-1372.6208760895943,3966.9293991926734,1969.1074993095117,3519.155473142031,8773.983894986488,-3688.0537349663446,-601.7564874609216,-1734.907425797197
patch_x10913_y6441,-1107.3664349553146,2527.169590643276,457.3179962484828,-183.75067027086698,3446.69008879819,-3506.326933686416,-3195.557431314134,-1479.9897384971855
patch_x5649_y18985,-2048.5111993821,2012.8488597839587,-660.3851925411,2571.507710334552,8624.975677017263,-4148.872889771598,-3876.6161315237787,-2374.1189451616447
patch_x13153_y5433,-1129.8738828202595,2493.325057927839,429.30872779432866,-209.95789705963398,3409.6880480944237,-3521.8320644378255,-3213.56338960609,-1502.1637426900597
patch_x4193_y14953,498.17630508539696,1902.9630365221237,1835.0970150126268,-660.6821867931812,9053.99933815013,-3809.760675273088,-3517.1638530287973,-1892.1261171797414
patch_x5201_y17753,-1455.98179410791,2811.001540674173,37.17896943617052,2994.6262721537696,8647.976945562848,-3740.737835153922,-3442.805914156459,-1810.4324175217907
patch_x11921_y4873,-1126.3727242634895,2498.8268785170494,433.14333002316926,-205.75673856677713,3416.688434173515,-3520.1648460774577,-3209.8955092132855,-1498.4958622972517
patch_x6209_y13273,-1549.5127441244604,2670.1231029534847,1659.8756488006893,2826.7742524301702,2732.6507087309037,-3806.092794880282,-3508.327595718856,-1907.6312479311491
patch_x3185_y16857,-1648.545514730221,2859.3441102003108,-189.06256206553917,1753.119212906735,9009.996911367272,-3878.616793556218,-3582.5188127551583,-2003.329581816175
patch_x4641_y15513,-1346.6122696678785,2179.8880061789732,3900.6374897628593,-450.4242069840566,9046.998952071039,-3670.0477766743898,-3367.6143661039378,-1706.898157343042
patch_x4753_y18425,-1534.3410570451288,1911.6325719960296,-48.68277612269594,-657.8814144646112,2783.6535215928525,-3803.0918018316243,-878.448960996735,-1886.2908529184597
patch_x5425_y18313,-1883.6233035418745,1353.9480304534918,-480.49233145757535,-1060.7925194461304,2187.6206497159565,-4040.0035308396764,-3748.2403177755723,-2228.404060465631
patch_x13937_y6553,-1108.2000441354949,2526.002537791017,456.98455257641035,-184.55089093617244,3444.6899784898796,-3506.326933686417,-3195.7241531501695,-1480.656625841334
patch_x9681_y10809,-1530.5064548162864,3036.908391153549,1811.7624381444384,-653.8803111380821,8582.973360542717,-3808.5936224208326,-3508.6610393909305,-1881.6226415094334
patch_x12593_y18201,-1593.860752510208,1823.2699988966142,-113.87101401302061,-716.6976333645962,8928.992443880647,-3842.104711464195,-3541.671962926185,-1937.307734745671
patch_x10353_y19769,-1833.606752730885,1460.4832836809,-407.3014454374934,2403.4361550690865,8204.9525122718,-4000.1570120269216,-3716.8966126006835,-2172.385523557322
patch_x6657_y9577,-1810.9325830299022,2666.867015081105,-382.29317003199867,3852.175583004846,8971.994815509348,-4002.657839567474,-3716.2297252565377,-2153.0457905770727
patch_x5425_y8681,-1201.5642723160108,2388.2903012247607,343.9471477435727,-288.37952225961453,3294.6817053665,-3574.1827209533285,-3267.2478208098873,-1571.8534701533727
patch_x4641_y12265,-1378.1226966788054,2123.202581926511,132.54385964912035,-487.6344679207832,8805.985659919475,-3695.556217587995,-3393.6229725256553,-1738.408584353967
patch_x22561_y19321,-2438.306852035749,1509.2025074441372,2234.2372251086217,2863.272051494867,8400.96332248635,-4422.296700871677,-1640.2336186432767,-2754.411453161205
patch_x2513_y9801,-2135.706719629261,4589.505795170644,-768.5876641288742,4092.3593217264624,8911.991506259998,-4233.400860642171,-1709.315254821202,-2465.4825113097195
patch_x6769_y10025,-1861.282577512964,1430.306631358273,1301.5426352207996,-1018.980989683897,8221.95344989245,-4042.8378020523014,-3761.5780646585017,-2200.894957519583
patch_x11585_y6329,-1165.88579940417,2446.6429438375835,389.79565265364545,-244.7674960004406,3363.685511003254,-3548.17411453161,-3240.572327044024,-1534.8412225532365
patch_x6545_y8233,-1444.3112655853447,2685.9621682389243,52.684100187576405,-42.07269988212647,8608.97479455077,-3741.071278825996,-3442.3057486483503,-1806.264371620875
patch_x12705_y9017,-1110.5341498400094,2522.00121372614,453.4833940196386,-187.551718431072,3438.6896475649446,-3508.327595718856,-3198.2249806907203,-1483.1574533818812
patch_x13825_y2857,-1133.3750413770267,2487.656515502591,426.6411784177417,-210.75811772493944,3403.6877171694887,-3523.9994483063,-3213.563389606089,-1504.831292066643
patch_x11137_y16969,-1586.858435396669,2654.0069980911467,1654.1115416994453,3008.330164691317,8958.994098505322,-3843.771929824561,-3549.6746110559425,-1939.8085622862172
patch_x4305_y10249,-1299.2632682334743,3354.0794857737,235.41123248372787,3251.3840840341927,3145.6734873972746,-3638.5373496634666,-3335.1036080767944,-1662.550148957297
patch_x2737_y15401,-1710.7327595718862,1640.876310272537,1668.9213219497033,2590.2327528999413,2496.6376923501193,-3910.627386075251,-3623.198940748097,-2055.680238331679
patch_x9905_y9465,-1206.5659273971096,2383.7888116517715,338.7787708264368,-292.38062558614365,3297.6818708289666,-3578.684210526315,-3271.249144874765,-1577.6887344146526
patch_x6321_y11033,-1657.8819375482744,2555.436288000832,-195.06454816285986,5054.98419845155,8982.995422205064,-3895.955864504028,-3612.5287432417535,-2009.1648460774586
patch_x6433_y11593,-2134.706388613041,2143.030098395013,-763.2525653757039,4233.630434160004,8963.994374276102,-4234.067747986316,-1380.1138248225125,-2458.980359704291
patch_x7329_y12041,-511.2915190525946,2294.9260730442475,2038.8414289236407,3292.417119073418,3199.676465721692,-3622.8654970760235,-3317.7645371289855,-1633.3738276508866
patch_x4977_y14281,-1981.4890212953787,2307.79180672232,3138.1093080745395,-1159.2196612787557,8951.99371242623,-4104.691603221892,-3822.0980911398,-2316.5999117290094
patch_x10017_y15065,-1917.4678362573104,1354.7816396336766,-510.5022619441679,2792.4450522969237,8616.975235784017,-2153.8009908181566,-3805.7593512082085,-2260.9148184927717
patch_x6993_y12937,-1854.446982235465,4231.018917079509,-425.47412556548625,-1011.7790036961433,2281.6258342066067,-4026.665783956746,-3743.2386626944717,-2191.3918128654987
patch_x11921_y6217,-1133.0415977049533,2492.4914487476562,426.8079002537779,-210.5580625586117,3410.68810324858,-3525.499944830628,-3214.8971642943843,-1503.8309610504239
